id,title,desc,loc,date,tags
36701,Nam Center Colloquium Series | You are What You Eat: The Practice of Obtaining and Maintaining Nationalist Identity,"Co-sponsored by the Department of Political Science and Political Scientists of Color (PSOC). What does it mean to treat nationalism as if it were a commodity that can be consumed and (re-)produced on the marketplace? This presentation starts with a short yet instructive tale of Monosodium Glutamate or MSG: despite the discovery of the substance by a Japanese chemist in 1908, it was actually the commodification of Chinese nationalism through MSG by patriotic capitalists in China that, to this day, makes the average consumer associate the flavor enhancer with China rather than Japan. This sets the stage for not only introducing the idea of consuming (and producing) identity, but also what it means to conceive of nationalism as a practice or a sustained process rather than a singular emotion or feeling. By introducing some of the commodification activities surrounding the territorial disputes among countries in Northeast Asia—both in terms of consumables and non-consumables—this presentation will showcase the close connection between politics and economics, and also challenge some of the traditional assumptions behind nationalism. Jiun Bang is a Postdoctoral Fellow at the Nam Center for Korean Studies at the University of Michigan. Her doctoral project examined the ‘business of nationalism’ and explained how the process of commodification undertaken by various actors within the nation-state influences bilateral inter-state tensions. From 2008 to 2010, she was an associate at the Korea Institute for Defense Analyses (KIDA), a government-affiliated research institute in Seoul. During that time, she was the assistant editor of the Korean Journal of Defense Analysis. She received her PhD from the University of Southern California in 2016, an MA in Security Studies from Georgetown University, and a BA in International Relations from Ewha Womans University in Seoul, her hometown.",Map School of Social Work Building - Room 1636,['2017-04-05 16:00'],"['Asia', 'Business', 'Food']"
36709,Finals Survival Breakfast To-Go!,"Finals Survival Breakfast To Go: Stop by the Pierpont Commons Atrium on Thursday, December 15 anytime between 10am and 1pm for some quick, yummy breakfast options for to grab in the morning. Remember to bring your Mcard and good luck with finals!",Map Pierpont Commons - Atrium,['2016-12-15 10:00'],"['Food', 'Free', 'Social']"
36724,Finals Survival Breakfast - Late Night!,"Finals Survival Breakfast Late Night: Join us on Thursday, December 15 anytime between 10pm and 1am in the Rogel Ballroom of the Michigan Union for FREE pancakes, eggs, fruit, oatmeal, and more. Get there early before food runs out! Remember to bring your Mcard and good luck with finals!",Map Michigan Union - Rogel Ballroom,['2016-12-15 22:00'],"['Food', 'Free', 'Social']"
36725,Fall 2016 Student Showcase,"Join Semester in Detroit to celebrate all the work our wonderful cohort has done with/in Detroit this Fall! This event is free and open to the public. Light refreshments will be served. For carpooling information from Ann Arbor, please see the attached Google Spreadsheet.","Cass Corridor Commons (4605 Cass Ave., Detroit, MI)",['2016-12-14 15:00'],"['Activism', 'Books', 'Community service', 'Detroit', 'Food', 'Free', 'Social justice', 'Study abroad']"
36810,Barger Leadership Institute Study Break and De-Stress Fest,"For all BLI members and new fellow nominees; It's the end of the semester and we want to help you de-stress. Stop by for food, yoga, board games, and more!",Map Ruthven Museums Building - Room 2016,['2016-12-14 12:00'],"['Food', 'Games', 'Health & wellness', 'Networking', 'Social', 'Undergraduate']"
36818,"The Black Male Athlete. ""Who is He and What is He to You?""","On February 9th, 2017 at 6:30 p.m. the Trotter Multicultural Center in partnership with BBUS (Black Business Undergraduate Society) present the 3rd Annual W.M. Trotter Lecture at Robertson Auditorium located inside of the Ross Business School. This year's theme will highlight the narratives of Black Male Athletes past and present. The Keynote Speaker will be Ray Jackson, one fifth of the University of Michigan's own Fab 5, he will be joined by former NFL Wide Receiver Braylon Edwards, and current U of M Football Wide Receiver Maurice Ways. During the lecture, we will also celebrate the 25th Anniversary of the Fab 5, who changed the trajectory of collegiate basketball as we know it! You don't want to miss this!",Map Ross School of Business,['2017-02-09 18:30'],"['African american', 'Alumni', 'Athletics', 'Athletics - football', ""Athletics - men's basketball"", 'Bicentennial', 'Culture', 'Diversity', 'Food', 'Free', 'Lecture', 'Social justice', 'Storytelling']"
36830,Study Lounge- Free Pizza at 11:00am,"Come to the Alumni Association today from 9:00am-12:00pm for our Study Lounge. Free Pizza from Domino's at 11:00am. Fire places are going... come relax, study, and eat!",Map Alumni Center,['2016-12-14 9:00'],"['Alumni', 'Food', 'Free', 'Reception']"
36981,BLI and LSA Opportunity Hub Networking Preparation Session,"The Barger Leadership Institute and LSA Opportunity Hub are hosting a Networking Preparation session on Wednesday, January 11, 2017 from 5:30-7:00pm. This fun event will allow you valuable time to practice your networking skills with fellow students, as well as University staff. Food and beverages will be provided. LEARN | Develop a strategy and feel more comfortable in networking situations. PRACTICE | Gear up for the multitude of networking opportunities in the winter semester. EAT FREE FOOD | Enough said. Please RSVP by JANUARY 9, 2017 https://goo.gl/forms/wJC7B7LVGkUM13xG2",Map Literature Science and the Arts - 2001 & 2002,['2017-01-11 17:30'],"['Career', 'Food', 'Free', 'Networking', 'Undergraduate']"
37035,Info Session: Italian Studies in Rome,"You don’t need a background in Italian language for this exciting introduction to Italy and its culture. Join fellow UM students and faculty in Rome for this annually customized program. Courses focus on various topics each year, thrown into relief by the dynamic, historic neighborhoods of Rome. Absorb the local scene through engaging course content and planned excursions in and around Rome. Take 2 classes and earn 3 credits for each. In addition to the cultural activities and site visits that complement your coursework, many extracurricular activities are offered to help you experience Italian culture. Previous activities have included visits to the Vatican, Mussolini’s Villa, the Italian Parliament, and trips to Ostia Antica, Latina, and Montecassino. Summer 2017 courses are “The Roots of the Italian Taste: Revisiting Seven Thousand Years of Italian Food-Ways and Culinary Traditions” and “Discovering Italy.”","Map Angell Hall - CGIS Office, G155",['2017-01-09 16:00'],"['Architecture', 'Economics', 'Environment', 'European', 'Food', 'History', 'International', 'Public health', 'Public policy', 'Science', 'Social justice', 'Study abroad']"
37102,LRCCS Noon Lecture Series | Of Cheese and Curds in China,"Nowadays, the Chinese are famous for their food—but not for their cheeses or for their dairy products. Scholarly and popular accounts explain this through biological and cultural factors—the prevalence of lactose intolerance and xenophobia, for example. This talk challenges the popular and scholarly view through a mouthwatering tour of dishes composed of curds. It traces the long history of curds in China, demonstrating that such foods were regarded as delicacies by the elite, and account for their sudden and belated disappearance from the modern Chinese diet. The talk then concludes by exploring the modern legacies of the Chinese fascination with curds. Miranda Brown is Professor of Chinese Studies in the Department of Asian Languages and Cultures, where she has taught since completing her PhD in History at UC Berkeley in 2002. She is the author of more than a dozen articles in Chinese cultural and social history and two books: ""The Politics of Mourning in Early China"" (2007) and ""The Art of Medicine in Early China: The Ancient and Medieval Origins of a Modern Archive"" (2015). She is also a founding editor of ""Fragments: Interdisciplinary Approaches to the Ancient and Medieval Pasts."" She is currently preoccupied with the history of Chinese food.",Map School of Social Work Building - Room 1636,['2017-03-07 12:00'],"['Asia', 'Chinese studies', 'Food', 'History']"
37104,#UMich200 Student Kick-Off,"Celebrate the start of the Bicentennial year with Free Bagels, T-Shirts, and other Bicentennial Swag (while supplies last)",Map Haven Hall,['2017-01-06 8:30'],"['Bicentennial', 'Food', 'Free', 'Umich200']"
37131,PitE Internship Information Session,"During this info session, faculty & advisors will discuss strategies to finding an internship that works for you. Employers will talk about what they look for when hiring, and student interns will talk about the benefit & value of an internship, and give advice on how to make the most of the experience. Ideal for any student interested in environment or sustainability. Food will be provided. Please copy the link below to RSVP: https://goo.gl/forms/rOITZk32ZnundEbF2",Map Michigan League - Michigan Room (2nd Floor),['2017-02-13 17:00'],"['Discussion', 'Environment', 'Food', 'Free', 'Internship', 'Outdoors', 'Sustainability']"
37133,Food Literacy for All: Frances Moore Lappe,"Food Literacy for All (NRE.639.038 and ENVIRON305.003) will be structured as an evening lecture series, featuring different guest speakers each week to address diverse challenges and opportunities of both domestic and global food systems. The course is designed to prioritize engaged scholarship that connects theory and practice. By bringing national and global leaders, we aim to ignite new conversations and deepen existing commitments to building more equitable, health-promoting, and ecologically sustainable food systems. This community-academic partnership course will be co-led by Jennifer Blesh, agroecologist and Assistant Professor in the School of Natural Resources and Environment, and Malik Yakini, Executive Director and a co-founder of the Detroit Black Community Food Security Network. UM students can enroll in the course for credit and community members can attend the series for free. Food Literacy for All will take place Tuesday evenings during the winter semester of 2017. Lectures will be filmed and made available to the general public.",Map Angell Hall - Aud B.,['2017-01-17 18:30'],"['Diversity', 'Food', 'Free', 'Politics', 'Public health', 'Social justice', 'Sustainability']"
