id,title,desc,loc,date,tags
37467,Internet Finance in China,"This lecture is an overview of the latest development of internet finance in China. internet finance, similar to Fintech in the U.S., has been a burgeoning industry in China in recent years; it plays a significant role in promoting efficiency and equality of finance development in China. Professor Luo Yu will discuss three main topics. First, he will discuss the logic behind the rising of internet finance in China and its impact on China’s economy. Second, he will introduce major business models of internet finance with representative cases including Third-Party Payment, Online P2PLending, Credit Reporting and Rating, and more. Last, he will analyze the risks of Internet finance, the supervision policy from China’s financial supervisory authorities, and future development of the internet finance industry. Insufficient regulation on internet finance at its early stage has resulted in numerous risk scandals in China, and an integrated supervision framework is being formed. Professor LUO Yu is an assistant professor at the School of Finance, Renmin University of China (RUC). He also serves as the research fellow for various Chinese think-tanks, such as International Monetary Institute and Chongyang Institute for Financial Studies. His research interest covers money, banking and financial development. He gives lectures on banking and internet finance. Prior to joining RUC, he worked for the Industrial and Commercial Bank of China. He earned his PhD degree in finance from RUC in 2014.",Map Michigan Union - Pendleton Room,['2017-01-11 12:00'],"['Brown bag', 'Business', 'Chinese studies', 'Colloquium', 'Culture', 'Free', 'Lecture', 'Talk']"
37469,"Similar Roots, Different Tones: A Creative Encounter Between the Dulcimer and Jazz Piano","This concert presents a creative encounter between the dulcimer and the piano, two distinctive musical instruments that have similar organological roots, diverse historical developments, and very contrasting sounds. Representing the dulcimer is Professor Liu Yuening of the Central Conservatory of China, Beijing, China; her counterpart is Mr. Jon Jang, an internationally renowned jazz pianist from San Francisco. Their performance of transformational music from China and the U.S. will be accompanied by bass, drum and other musical instruments. Please reserve your seat here today! https://www.surveymonkey.com/r/M6WX32J",Map Michigan League - Mendelssohn Theater,['2017-01-31 19:00'],"['Concert', 'Culture', 'Free', 'Multicultural', 'Music']"
37481,RC Faculty Talks 2017:  Stephen Ward: On the Meaning and Memory of 1967,"The year 2017 will occasion a range of commemorative activities on campus in recognition of various noteworthy historical anniversaries. The university, of course, will celebrate its bicentennial, while the Residential College will proudly mark its 50th year. Indeed, reaching this milestone provides a wonderful opportunity to reflect on the RC’s evolution and its many accomplishments over this half-century. We can gain valuable perspective on this milestone by recalling something of the intellectual and political moment from which the RC emerged. Pivotal developments of that year that shocked and shaped the world in 1967 continue to have enduring impacts today. This talk will suggest the value in reconsidering selected events of that momentous year—including the Arab-Israeli War, the Detroit Rebellion, and Martin Luther King’s speech, “Beyond Vietnam”—and use this to offer some thoughts on the unfolding of intellectual and political currents since 1967. Dr. Ward is Associate Professor of Afroamerican and African Studies and Associate Professor of Residential College, College of Literature, Science, and the Arts",Map East Quadrangle - Keene Theater,['2017-02-17 16:00'],"['African american', 'Discussion', 'Diversity', 'Education', 'Free', 'History', 'Lecture', 'Multicultural', 'Research', 'Scholarship', 'Social impact', 'Social justice', 'Sociology']"
37482,HEP-Astro Seminar | Nucleosynthesis and Neutrinos Near Newly Formed Compact Objects,"The origin of the r-process elements remains the biggest unsolved question in our understanding of chemical evolution in the Milky Way. The most likely astrophysical sites for the formation of these nuclei involve dynamical events in the lives of neutron stars: the inner most regions of massive stars during core collapse supernovae and the merger of a neutron star and another compact object. In both of these environments, nuclear physics plays a paramount role in determining both the evolution of the dense object itself, the properties of neutrinos that are emitted, and what nuclei are synthesized in material that is ejected from the system. In this talk, I will discuss neutrino emission and nucleosynthesis in core collapse supernovae and in neutron star mergers, and some of the theoretical uncertainties that exist in these scenarios.. Astrophysical observables that may give us a direct window into the formation of the r-process elements and the properties of dense matter will also be examined.",Map West Hall - 335,['2017-03-13 16:00'],"['Culture', 'Free', 'Graduate', 'Lecture', 'Physics', 'Science', 'Talk', 'Undergraduate']"
37483,HEP-Astro Seminar | Shining Light on the Hidden Pathways of Galaxy Transformation,"The morphological and color bimodalities displayed by modern-day galaxies suggest that a galaxy must have rapidly transformed from one class to the other. In the modern universe, this transition is one-way, which makes it essential to gain a census of initial conditions capable of catalyzing this metamorphosis. Classical searches that capture transitioning galaxies via signatures of intermediate-aged stars and lack of nebular ionized gas emission exclude the very gas physics that are often fundamental to understanding the galaxy’s transition. I will present the Shocked POststarburst Galaxy Survey (SPOGS), a novel method for finding previously-missed transitioning galaxies using their ionized gas line ratios. I will discuss early results suggesting my SPOGS criterion pinpoints objects at an earlier phase of transformation, when more signs of transition triggers still exist. Our exquisite case study, NGC1266, demonstrates the success of this method. These new observations shed light on the fundamental role gas plays in the ultimate quenching and transformation of a galaxy.",Map West Hall - 335,['2017-03-20 16:00'],"['Culture', 'Free', 'Graduate', 'Lecture', 'Physics', 'Science', 'Talk', 'Undergraduate']"
37484,HEP-Astro Seminar | Probing Cosmological Reionization with the Lyman-alpha Forest,"When the first galaxies emerged, ~100 - 500 million years after the Big Bang, their starlight likely reionized and heated the intergalactic hydrogen that had existed since cosmological recombination. Much is currently unknown about this process, including what spatial structure it had, when it started and completed, and even which sources drove it. I will discuss what recent Lyman-alpha forest measurements tell us about the reionization process and about structure formation in the first billion years.",Map West Hall - 335,['2017-03-27 16:00'],"['Culture', 'Free', 'Graduate', 'Lecture', 'Physics', 'Science', 'Talk', 'Undergraduate']"
37485,HEP-Astro Seminar | Neutrino Mass from Cosmology,"Neutrinos are the only standard model particles of unknown mass. Thus, measuring their mass is one of the leading goals in fundamental physics. Cosmology currently provides the tightest bounds on the sum of the neutrino masses and the possibility that next generation experiments can provide a detection looks promising. Then, further questions would have to be addressed, such as those related to the neutrino hierarchy and the neutrino nature. In this talk, I will discuss the treasure trove of information about massive neutrinos that we can collect from different cosmological probes. In particular, I will show that the combination of Cosmic Microwave Background (CMB) and Large Scale Structure (LSS) measurements provides a tight and robust bound on the neutrino mass scale and I will introduce a novel method to assess the sensitivity of cosmological data to the neutrino hierarchy. Finally, I will choose a different angle and show how massive neutrino unknowns can affect the constraints on inflationary models. Important findings in the neutrino sector are just around the corner and cosmology, in combination with laboratory avenues, will unveil neutrino secrets in the coming years.",Map West Hall - 335,['2017-04-03 16:00'],"['Culture', 'Free', 'Graduate', 'Lecture', 'Physics', 'Science', 'Talk', 'Undergraduate']"
37486,11th Annual Reverend Dr. Martin Luther King Jr. Circle of Unity,"Join hundreds of University and community participants for this annual event celebrating the life of Dr. King and his legacy of racial justice, nonviolence, and unity. Performances by... Joe Reilly Julie Beutel Michigan Gospel Chorale Smile Bringer Singers Nyah Pierson Nia Willis Part of the 2017 University of Michigan Reverend Dr. Martin Luther King, Jr. Symposium All families and all ages are welcomed to attend! Hot cocoa will be provided!",Map Diag - Central Campus,['2017-01-16 15:00'],"['African american', 'Free', 'Multicultural', 'Music', 'Outdoors']"
37492,RC Festiforum,A chance for RC students to investigate RC forums and join with like-minded students. RC Forums are student-led groups formed around a shared interest.,Map East Quadrangle - Lower Atrium,['2017-01-11 16:00'],"['Community service', 'Festival', 'Food', 'Free', 'Inclusion', 'Leadership', 'Networking', 'Social']"
37498,"Masters Recital: Emily Acri, Violin","PROGRAM: Mozart - Violin Sonata in G Major, K. 301; Dohnányi - Serenade for String Trio, op. 10; Prokofiev - Violin Sonata no. 1 in F Minor, op. 80; De Sarasate - Navarra (danza espagnola) op. 33, for two violins and piano.",Map Earl V. Moore Building - McIntosh Theatre,['2017-02-04 18:00'],"['Free', 'Music', 'North campus']"
37510,Step Afrika!,"Step Afrika! is the first professional dance company dedicated to the art and tradition of stepping. Over the past 21 years Step Afrika! has grown to become one of the top 10 African American Dance Companies in the US and Washington DC’s largest African American arts organization. Step Afrika! began as an exchange program with the Soweto Dance Theatre of Johannesburg, South Africa, and has expanded to become a national and international touring company presenting performance, residencies and workshops worldwide. The Company blends percussive dance styles practiced by historically African American fraternities and sororities, African traditional dance and influences from a variety of other dance and art forms. Performances are much more than dance shows; they integrate songs, storytelling, humor, and audience participation. The blend of technique, agility, and pure energy makes each performance unique and leaves the audience with their hearts pounding. Step Afrika! promotes stepping as an educational tool for young people, focusing on teamwork, academic achievement and cross-cultural understanding. This event was planned with the goal of bringing awareness of the performance art of stepping to the campus community, while simultaneously educating the audience about stepping’s traditional African roots and how it correlates with Black Greek Letter Organizations. Box Office opens at 6:30pm for the 7pm start time. Tickets are FREE but required for entry.",Map Lydia Mendelssohn Theatre,['2017-01-26 19:00'],"['Africa', 'African american', 'Art', 'Culture', 'Dance', 'Diversity', 'Exhibition', 'Free', 'Greek life', 'Multicultural']"
